subject;list;music;song_number;music_set;snippet_file;Pool;familiarity;preference;pleasantness;offensiveness;distraction;actual_artist;artist_name;accuracy_artist;actual_song_name;song_name;accuracy_song
105;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;4;7;7;3;5;Aesop Rock;NA;0;Molecules;NA;0
105;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;3;4;4;5;NA;Atmosphere;NA;0;Just for show;NA;0
105;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;5;6;6;5;6;Sa-Roc;NA;0;Starseed;NA;0
105;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;2;3;3;4;6;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
105;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;3;4;4;3;4;Evidence;NA;0;Throw It All Away;NA;0
106;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;6;8;8;1;7;The Four Owls;NA;0;Old Earth;NA;0
106;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;3;2;1;8;Aesop Rock;NA;0;Molecules;NA;0
106;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;4;6;6;1;6;Atmosphere;NA;0;Just for show;NA;0
106;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;8;6;7;1;6;Sa-Roc;NA;0;Starseed;NA;0
106;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;3;3;4;1;6;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
106;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;2;3;5;1;3;Evidence;NA;0;Throw It All Away;NA;0
107;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;3;4;4;5;2;The Four Owls;NA;0;Old Earth;NA;0
107;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;1;2;1;6;Aesop Rock;NA;0;Molecules;NA;0
107;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;1;2;1;7;Atmosphere;NA;0;Just for show;NA;0
107;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;1;3;1;7;Sa-Roc;NA;0;Starseed;NA;0
107;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;2;2;4;2;5;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
107;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;1;3;2;4;Evidence;NA;0;Throw It All Away;NA;0
108;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;5;4;2;8;The Four Owls;NA;0;Old Earth;NA;0
108;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;2;1;3;7;Aesop Rock;NA;0;Molecules;NA;0
108;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;3;3;2;8;Atmosphere;NA;0;Just for show;NA;0
108;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;2;1;1;7;Sa-Roc;NA;0;Starseed;NA;0
108;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;4;5;1;3;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
108;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;2;1;2;7;Evidence;NA;0;Throw It All Away;NA;0
109;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;8;9;1;5;The Four Owls;NA;0;Old Earth;NA;0
109;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;1;1;1;8;Aesop Rock;NA;0;Molecules;NA;0
109;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;4;5;1;7;Atmosphere;NA;0;Just for show;NA;0
109;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;7;6;1;8;Sa-Roc;NA;0;Starseed;NA;0
109;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;3;5;1;5;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
109;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;8;8;1;3;Evidence;NA;0;Throw It All Away;NA;0
110;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;10;10;10;1;8;The Four Owls;NA;0;Old Earth;NA;0
110;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;6;5;1;6;Aesop Rock;NA;0;Molecules;NA;0
110;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;2;6;6;1;6;Atmosphere;NA;0;Just for show;NA;0
110;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;10;10;10;1;8;Sa-Roc;NA;0;Starseed;NA;0
110;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;2;7;7;1;7;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
110;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;2;6;8;1;7;Evidence;NA;0;Throw It All Away;NA;0
111;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;2;1;1;9;7;The Four Owls;NA;0;Old Earth;NA;0
111;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;2;1;1;7;7;Aesop Rock;NA;0;Molecules;NA;0
111;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;2;1;3;3;7;Atmosphere;NA;0;Just for show;NA;0
111;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;NA;4;4;4;5;Sa-Roc;NA;0;Starseed;NA;0
111;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;2;2;2;6;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
111;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;3;3;1;6;Evidence;NA;0;Throw It All Away;NA;0
112;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;10;10;1;3;The Four Owls;NA;0;Old Earth;NA;0
112;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;7;5;1;6;Aesop Rock;NA;0;Molecules;NA;0
112;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;6;3;1;4;Atmosphere;NA;0;Just for show;NA;0
112;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;10;8;1;1;Sa-Roc;NA;0;Starseed;NA;0
112;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;5;3;1;3;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
112;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;7;8;1;2;Evidence;NA;0;Throw It All Away;NA;0
113;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;8;10;8;1;2;The Four Owls;the four owls;1;Old Earth;old earth;1
113;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;2;7;7;1;10;Aesop Rock;;0;Molecules;;0
113;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;5;8;8;1;4;Atmosphere;;0;Just for show;;0
113;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;8;8;8;1;1;Sa-Roc;;0;Starseed;;0
113;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;5;7;8;1;2;Johnie Bee ft. Rasco;;0;In My Prime;;0
113;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;6;8;9;1;1;Evidence;;0;Throw It All Away;;0
114;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;2;6;5;NA;3;The Four Owls;NA;0;Old Earth;NA;0
114;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;4;3;3;4;Aesop Rock;NA;0;Molecules;NA;0
114;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;7;5;5;2;3;Atmosphere;NA;0;Just for show;NA;0
114;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;6;4;6;2;2;Sa-Roc;NA;0;Starseed;NA;0
114;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;3;4;6;1;3;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
114;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;3;6;5;2;2;Evidence;NA;0;Throw It All Away;NA;0
115;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;4;3;2;9;The Four Owls;NA;0;Old Earth;NA;0
115;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;2;2;1;10;Aesop Rock;NA;0;Molecules;NA;0
115;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;3;5;4;1;8;Atmosphere;NA;0;Just for show;NA;0
115;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;3;3;2;1;6;Sa-Roc;NA;0;Starseed;NA;0
115;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;1;2;1;8;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
115;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;1;1;1;7;Evidence;NA;0;Throw It All Away;NA;0
116;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;3;5;5;1;7;The Four Owls;NA;0;Old Earth;NA;0
116;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;2;2;2;1;7;Aesop Rock;NA;0;Molecules;NA;0
116;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;2;2;2;1;6;Atmosphere;NA;0;Just for show;NA;0
116;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;5;3;3;1;4;Sa-Roc;NA;0;Starseed;NA;0
116;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;1;1;1;5;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
116;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;5;5;4;1;4;Evidence;NA;0;Throw It All Away;NA;0
117;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;2;9;8;5;8;The Four Owls;NA;0;Old Earth;NA;0
117;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;2;8;9;5;8;Aesop Rock;NA;0;Molecules;NA;0
117;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;3;7;7;4;9;Atmosphere;NA;0;Just for show;NA;0
117;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;3;9;8;3;9;Sa-Roc;NA;0;Starseed;NA;0
117;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;7;7;4;9;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
117;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;3;6;6;4;7;Evidence;NA;0;Throw It All Away;NA;0
118;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;5;9;NA;1;The Four Owls;NA;0;Old Earth;NA;0
118;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;1;3;1;8;Aesop Rock;NA;0;Molecules;NA;0
118;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;1;1;1;6;Atmosphere;NA;0;Just for show;NA;0
118;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;8;4;6;1;2;Sa-Roc;NA;0;Starseed;NA;0
118;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;9;9;1;6;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
118;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;6;6;1;2;Evidence;NA;0;Throw It All Away;NA;0
119;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;10;8;8;1;10;The Four Owls;NA;0;Old Earth;NA;0
119;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;2;1;1;10;Aesop Rock;NA;0;Molecules;NA;0
119;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;2;2;1;9;Atmosphere;NA;0;Just for show;NA;0
119;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;10;9;9;1;4;Sa-Roc;NA;0;Starseed;NA;0
119;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;6;6;NA;5;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
119;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;9;9;1;5;Evidence;NA;0;Throw It All Away;NA;0
120;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;7;8;8;1;5;The Four Owls;NA;0;Old Earth;NA;0
120;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;2;7;7;1;6;Aesop Rock;NA;0;Molecules;NA;0
120;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;6;7;1;4;Atmosphere;NA;0;Just for show;NA;0
120;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;5;6;7;1;2;Sa-Roc;NA;0;Starseed;NA;0
120;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;5;6;1;1;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
120;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;4;5;7;1;1;Evidence;NA;0;Throw It All Away;NA;0
121;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;8;7;1;6;The Four Owls;NA;0;Old Earth;NA;0
121;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;4;3;1;4;Aesop Rock;NA;0;Molecules;NA;0
121;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;1;3;1;6;Atmosphere;NA;0;Just for show;NA;0
121;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;2;3;1;3;Sa-Roc;NA;0;Starseed;NA;0
121;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;4;5;NA;4;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
121;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;2;1;1;3;Evidence;NA;0;Throw It All Away;NA;0
122;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;7;4;4;2;7;The Four Owls;NA;0;Old Earth;NA;0
122;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;2;2;2;8;Aesop Rock;NA;0;Molecules;NA;0
122;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;5;4;4;1;7;Atmosphere;NA;0;Just for show;NA;0
122;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;7;6;6;1;5;Sa-Roc;NA;0;Starseed;NA;0
122;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;2;1;1;5;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
122;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;5;4;3;1;4;Evidence;NA;0;Throw It All Away;NA;0
123;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;10;6;8;1;4;The Four Owls;NA;0;Old Earth;NA;0
123;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;3;2;1;9;Aesop Rock;NA;0;Molecules;NA;0
123;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;5;5;1;8;Atmosphere;NA;0;Just for show;NA;0
123;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;7;7;1;6;Sa-Roc;NA;0;Starseed;NA;0
123;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;5;5;1;9;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
123;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;3;4;1;9;Evidence;NA;0;Throw It All Away;NA;0
124;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;6;6;2;8;The Four Owls;NA;0;Old Earth;NA;0
124;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;3;2;1;7;Aesop Rock;NA;0;Molecules;NA;0
124;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;3;4;1;8;Atmosphere;NA;0;Just for show;NA;0
124;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;5;5;1;4;Sa-Roc;NA;0;Starseed;NA;0
124;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;2;4;1;5;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
124;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;5;6;1;4;Evidence;NA;0;Throw It All Away;NA;0
125;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;1;1;2;10;The Four Owls;NA;0;Old Earth;NA;0
125;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;1;1;1;10;Aesop Rock;NA;0;Molecules;NA;0
125;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;1;1;1;10;Atmosphere;NA;0;Just for show;NA;0
125;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;1;2;1;10;Sa-Roc;NA;0;Starseed;NA;0
125;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;1;1;1;10;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
125;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;1;1;1;10;Evidence;NA;0;Throw It All Away;NA;0
126;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;5;5;1;6;The Four Owls;NA;0;Old Earth;NA;0
126;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;5;4;1;9;Aesop Rock;NA;0;Molecules;NA;0
126;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;3;3;1;9;Atmosphere;NA;0;Just for show;NA;0
126;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;3;2;1;10;Sa-Roc;NA;0;Starseed;NA;0
126;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;6;3;1;8;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
126;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;6;5;1;6;Evidence;NA;0;Throw It All Away;NA;0
127;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;6;7;5;3;7;The Four Owls;Don't know.;0;Old Earth;Time for healing.;0
127;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;3;5;2;4;9;Aesop Rock;Don't know.;0;Molecules;Don't know.;0
127;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;4;7;6;3;8;Atmosphere;Don't know.;0;Just for show;Don't know.;0
127;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;5;8;8;1;5;Sa-Roc;Don't know.;0;Starseed;Don't know.;0
127;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;3;6;5;2;5;Johnie Bee ft. Rasco;Don't know.;0;In My Prime;Don't know.;0
127;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;2;5;7;1;3;Evidence;Don't know.;0;Throw It All Away;Don't know.;0
128;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;6;8;8;1;8;The Four Owls;NA;0;Old Earth;NA;0
128;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;4;4;5;9;Aesop Rock;NA;0;Molecules;NA;0
128;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;2;5;4;2;8;Atmosphere;NA;0;Just for show;NA;0
128;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;6;7;7;1;5;Sa-Roc;NA;0;Starseed;NA;0
128;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;4;5;1;6;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
128;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;5;6;1;5;Evidence;NA;0;Throw It All Away;NA;0
129;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;2;2;2;8;The Four Owls;NA;0;Old Earth;NA;0
129;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;3;3;1;7;Aesop Rock;NA;0;Molecules;NA;0
129;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;2;2;1;8;Atmosphere;NA;0;Just for show;NA;0
129;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;4;4;1;4;Sa-Roc;NA;0;Starseed;NA;0
129;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;3;3;1;5;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
129;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;3;3;1;5;Evidence;NA;0;Throw It All Away;NA;0
130;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;9;2;2;1;9;The Four Owls;NA;0;Old Earth;NA;0
130;E;lyrical;2;B;static/B2_lyrical.mp3;Prolific;2;5;5;1;9;Aesop Rock;NA;0;Molecules;NA;0
130;E;lyrical;3;B;static/B3_lyrical.mp3;Prolific;4;2;2;2;10;Atmosphere;NA;0;Just for show;NA;0
130;E;instrumental;1;A;static/A1_instrumental.mp3;Prolific;7;6;6;1;7;Sa-Roc;NA;0;Starseed;NA;0
130;E;instrumental;2;A;static/A2_instrumental.mp3;Prolific;2;1;1;2;10;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
130;E;instrumental;3;A;static/A3_instrumental.mp3;Prolific;3;2;2;1;6;Evidence;NA;0;Throw It All Away;NA;0
131;F;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;6;5;2;2;The Four Owls;NA;0;Old Earth;NA;0
131;F;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;6;5;1;4;Aesop Rock;NA;0;Molecules;NA;0
131;F;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;4;3;1;5;Atmosphere;NA;0;Just for show;NA;0
131;F;instrumental;1;A;static/A1_instrumental.mp3;Prolific;5;4;4;1;3;Sa-Roc;NA;0;Starseed;NA;0
131;F;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;1;1;1;3;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
131;F;instrumental;3;A;static/A3_instrumental.mp3;Prolific;6;5;4;1;7;Evidence;NA;0;Throw It All Away;NA;0
132;F;lyrical;1;B;static/B1_lyrical.mp3;Prolific;2;8;7;1;7;The Four Owls;;0;Old Earth;;0
132;F;lyrical;2;B;static/B2_lyrical.mp3;Prolific;9;7;7;1;7;Aesop Rock;Aesop Rock;1;Molecules;Molecules;1
132;F;lyrical;3;B;static/B3_lyrical.mp3;Prolific;3;6;NA;1;7;Atmosphere;;0;Just for show;;0
132;F;instrumental;1;A;static/A1_instrumental.mp3;Prolific;6;6;6;1;5;Sa-Roc;;0;Starseed;;0
132;F;instrumental;2;A;static/A2_instrumental.mp3;Prolific;3;7;7;1;6;Johnie Bee ft. Rasco;;0;In My Prime;;0
132;F;instrumental;3;A;static/A3_instrumental.mp3;Prolific;5;9;9;1;7;Evidence;;0;Throw It All Away;;0
133;F;lyrical;1;B;static/B1_lyrical.mp3;Prolific;8;9;NA;3;8;The Four Owls;NA;0;Old Earth;NA;0
133;F;lyrical;2;B;static/B2_lyrical.mp3;Prolific;7;7;6;3;9;Aesop Rock;NA;0;Molecules;NA;0
133;F;lyrical;3;B;static/B3_lyrical.mp3;Prolific;7;7;6;3;9;Atmosphere;NA;0;Just for show;NA;0
133;F;instrumental;1;A;static/A1_instrumental.mp3;Prolific;7;7;7;2;7;Sa-Roc;NA;0;Starseed;NA;0
133;F;instrumental;2;A;static/A2_instrumental.mp3;Prolific;8;8;8;2;8;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
133;F;instrumental;3;A;static/A3_instrumental.mp3;Prolific;8;8;8;2;8;Evidence;NA;0;Throw It All Away;NA;0
134;F;lyrical;1;B;static/B1_lyrical.mp3;Prolific;7;9;8;1;4;The Four Owls;NA;0;Old Earth;NA;0
134;F;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;8;8;1;4;Aesop Rock;NA;0;Molecules;NA;0
134;F;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;7;8;1;5;Atmosphere;NA;0;Just for show;NA;0
134;F;instrumental;1;A;static/A1_instrumental.mp3;Prolific;8;7;9;1;2;Sa-Roc;NA;0;Starseed;NA;0
134;F;instrumental;2;A;static/A2_instrumental.mp3;Prolific;3;8;9;1;2;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
134;F;instrumental;3;A;static/A3_instrumental.mp3;Prolific;10;9;9;1;1;Evidence;NA;0;Throw It All Away;NA;0
135;F;lyrical;1;B;static/B1_lyrical.mp3;Prolific;10;10;9;6;1;The Four Owls;NA;0;Old Earth;NA;0
135;F;lyrical;2;B;static/B2_lyrical.mp3;Prolific;3;7;5;4;3;Aesop Rock;NA;0;Molecules;NA;0
135;F;lyrical;3;B;static/B3_lyrical.mp3;Prolific;7;6;5;5;5;Atmosphere;NA;0;Just for show;NA;0
135;F;instrumental;1;A;static/A1_instrumental.mp3;Prolific;6;4;4;2;3;Sa-Roc;NA;0;Starseed;NA;0
135;F;instrumental;2;A;static/A2_instrumental.mp3;Prolific;5;5;5;5;5;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
135;F;instrumental;3;A;static/A3_instrumental.mp3;Prolific;2;2;2;2;6;Evidence;NA;0;Throw It All Away;NA;0
136;F;lyrical;1;B;static/B1_lyrical.mp3;Prolific;10;6;6;2;6;The Four Owls;NA;0;Old Earth;NA;0
136;F;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;2;2;1;8;Aesop Rock;NA;0;Molecules;NA;0
136;F;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;3;3;1;7;Atmosphere;NA;0;Just for show;NA;0
136;F;instrumental;1;A;static/A1_instrumental.mp3;Prolific;10;3;3;1;5;Sa-Roc;NA;0;Starseed;NA;0
136;F;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;4;4;1;4;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
136;F;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;6;6;1;4;Evidence;NA;0;Throw It All Away;NA;0
137;F;lyrical;1;B;static/B1_lyrical.mp3;Prolific;3;3;3;1;7;The Four Owls;NA;0;Old Earth;NA;0
137;F;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;2;2;NA;6;Aesop Rock;NA;0;Molecules;NA;0
137;F;lyrical;3;B;static/B3_lyrical.mp3;Prolific;2;5;3;1;4;Atmosphere;NA;0;Just for show;NA;0
137;F;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;1;2;1;6;Sa-Roc;NA;0;Starseed;NA;0
137;F;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;1;1;1;4;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
137;F;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;2;2;1;3;Evidence;NA;0;Throw It All Away;NA;0
138;F;lyrical;1;B;static/B1_lyrical.mp3;Prolific;3;4;4;1;6;The Four Owls;;0;Old Earth;NA;0
138;F;lyrical;2;B;static/B2_lyrical.mp3;Prolific;6;7;7;1;5;Aesop Rock;Aesop Rock;1;Molecules;NA;0
138;F;lyrical;3;B;static/B3_lyrical.mp3;Prolific;1;3;3;1;4;Atmosphere;;0;Just for show;NA;0
138;F;instrumental;1;A;static/A1_instrumental.mp3;Prolific;4;4;3;1;2;Sa-Roc;;0;Starseed;NA;0
138;F;instrumental;2;A;static/A2_instrumental.mp3;Prolific;2;2;3;1;4;Johnie Bee ft. Rasco;;0;In My Prime;NA;0
138;F;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;3;4;1;1;Evidence;;0;Throw It All Away;NA;0
139;F;lyrical;1;B;static/B1_lyrical.mp3;Prolific;1;9;10;1;10;The Four Owls;NA;0;Old Earth;NA;0
139;F;lyrical;2;B;static/B2_lyrical.mp3;Prolific;1;6;6;1;9;Aesop Rock;NA;0;Molecules;NA;0
139;F;lyrical;3;B;static/B3_lyrical.mp3;Prolific;3;8;8;1;8;Atmosphere;NA;0;Just for show;NA;0
139;F;instrumental;1;A;static/A1_instrumental.mp3;Prolific;1;2;2;1;7;Sa-Roc;NA;0;Starseed;NA;0
139;F;instrumental;2;A;static/A2_instrumental.mp3;Prolific;1;6;6;1;8;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
139;F;instrumental;3;A;static/A3_instrumental.mp3;Prolific;1;5;5;1;7;Evidence;NA;0;Throw It All Away;NA;0
140;F;lyrical;1;B;static/B1_lyrical.mp3;Prolific;6;9;10;1;2;The Four Owls;NA;0;Old Earth;NA;0
