sender,sender_type,sender_id,timestamp,meta,,Blues,Classical,Country,Dance,Electronic,Folk,Gospel,Hip-Hop,Jazz,Latin,Musical/Film,New-age,Pop,Provo_ID,R&B,Rap,Reggae,Religious,Rock,Soul,Swing,Traditional,age,artist_name,correct,correctResponse,duration,education,ended_on,familiarity,gender,item,list,music_frequency,response,response_action,snippet_file,song_name,song_rating,sound,text,time_commit,time_end,time_render,time_run,time_show,time_switch,url,word,word_ID
screen,html.Screen,0_2_0_1_34,2021-12-13T14:29:53.474Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,559.5469999970228,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- that ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,65782.10000000894,65781.29999999702,65205.082,65206.40000000596,65221.753,65788.565,,34,that
screen,html.Screen,0_2_0_1_35,2021-12-13T14:29:54.370Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,889.2349999970174,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- matters ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,66678.60000000894,66677.79999999702,65771.894,65782.40000000596,65788.565,66688.831,,35,matters
screen,html.Screen,0_2_0_1_36,2021-12-13T14:29:55.178Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,796.4689999970142,,response,,,99,,,Space,keypress(Space),,,,,"---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- most, ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----",67486.20000000298,67485.29999999702,66672.16,66678.79999999702,66688.831,67489.049,,36,"most,"
screen,html.Screen,0_2_0_1_37,2021-12-13T14:29:56.130Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,948.3510000059614,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- it's -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,68438.20000000298,68437.40000000596,67472.378,67486.40000000596,67489.049,68439.374,,37,it's
screen,html.Screen,0_2_0_1_38,2021-12-13T14:29:56.698Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,565.8260000029841,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- whether<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,69006,69005.20000000298,68422.703,68438.40000000596,68439.374,69022.878,,38,whether
screen,html.Screen,0_2_0_1_39,2021-12-13T14:29:57.250Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,534.4219999970228,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>you --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,69558,69557.29999999702,69006.207,69006.29999999702,69022.878,69573.047,,39,you
screen,html.Screen,0_2_0_1_40,2021-12-13T14:29:57.762Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,496.25299999701383,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- are -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,70070.10000000894,70069.29999999702,69556.376,69558.29999999702,69573.047,70073.2,,40,are
screen,html.Screen,0_2_0_1_41,2021-12-13T14:29:58.266Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,500.0999999970227,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- as ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,70574.10000000894,70573.29999999702,70056.529,70070.40000000596,70073.2,70590.006,,41,as
screen,html.Screen,0_2_0_1_42,2021-12-13T14:29:58.785Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,502.8940000059665,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- close -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,71093.29999999702,71092.90000000596,70573.335,70574.29999999702,70590.006,71106.835,,42,close
screen,html.Screen,0_2_0_1_43,2021-12-13T14:29:59.250Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,450.46499999701336,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- as --- ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,71558.10000000894,71557.29999999702,71090.164,71093.40000000596,71106.835,71573.6,,43,as
screen,html.Screen,0_2_0_1_44,2021-12-13T14:29:59.706Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,439.69999999701395,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- you ---- -- --- ---- -- ------ ------<br>--- ----- -- ----,72014.10000000894,72013.29999999702,71556.929,71558.40000000596,71573.6,72023.605,,44,you
screen,html.Screen,0_2_0_1_45,2021-12-13T14:30:00.162Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,445.69499999702384,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- want -- --- ---- -- ------ ------<br>--- ----- -- ----,72470.10000000894,72469.29999999702,72006.936,72014.29999999702,72023.605,72474.002,,45,want
screen,html.Screen,0_2_0_1_46,2021-12-13T14:30:00.626Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,459.1980000029871,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- to --- ---- -- ------ ------<br>--- ----- -- ----,72934.10000000894,72933.20000000298,72457.329,72470.29999999702,72474.002,72940.642,,46,to
screen,html.Screen,0_2_0_1_47,2021-12-13T14:30:01.050Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,416.65799999701267,,response,,,99,,,Space,keypress(Space),,,,,"---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- be, ---- -- ------ ------<br>--- ----- -- ----",73358,73357.29999999702,72923.972,72934.40000000596,72940.642,73374.233,,47,"be,"
screen,html.Screen,0_2_0_1_48,2021-12-13T14:30:01.498Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,430.8670000089478,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- even -- ------ ------<br>--- ----- -- ----,73806.10000000894,73805.10000000894,73357.561,73358.40000000596,73374.233,73807.661,,48,even
screen,html.Screen,0_2_0_1_49,2021-12-13T14:30:01.978Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,477.53900000298745,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- if ------ ------<br>--- ----- -- ----,74286.10000000894,74285.20000000298,73790.99,73806.29999999702,73807.661,74290.99,,49,if
screen,html.Screen,0_2_0_1_50,2021-12-13T14:30:02.466Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,482.210000002975,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- that's ------<br>--- ----- -- ----,74774.29999999702,74773.20000000298,74274.321,74286.29999999702,74290.99,74791.336,,50,that's
screen,html.Screen,0_2_0_1_51,2021-12-13T14:30:02.882Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,397.9639999970241,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ really<br>--- ----- -- ----,75190,75189.29999999702,74774.664,74774.60000000894,74791.336,75191.382,,51,really
screen,html.Screen,0_2_0_1_52,2021-12-13T14:30:03.314Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,429.81800000298244,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>not ----- -- ----,75622,75621.20000000298,75174.711,75190.29999999702,75191.382,75624.872,,52,not
screen,html.Screen,0_2_0_1_53,2021-12-13T14:30:03.754Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,436.3280000029772,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- close -- ----,76062,76061.20000000298,75608.201,75622.29999999702,75624.872,76075.057,,53,close
screen,html.Screen,0_2_0_1_54,2021-12-13T14:30:04.138Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,370.14300000297953,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- at ----,76446.10000000894,76445.20000000298,76058.385,76062.29999999702,76075.057,76458.4,,54,at
screen,html.Screen,0_2_0_1_55,2021-12-13T14:30:04.594Z,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,443.30000000298605,,response,,,99,,,Space,keypress(Space),,,,,---- -- ----- -- ------ - ------- --- ----------<br>------------- ------ ------ ---- ---- ------- ----- -- ----<br>-------- ------- -- ---------- --- - --- ----- ----- ----<br>---- --- --- ----- --- ---- ---- ------- ----- ---- -------<br>--- --- -- ----- -- --- ---- -- --- ---- -- ------ ------<br>--- ----- -- all.,76902.60000000894,76901.70000000298,76441.73,76446.29999999702,76458.4,76908.632,,55,all.
Item 99,flow.Loop,0_2_0_1,2021-12-13T14:30:04.599Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32569.79700000298,,completion,,,,E,,,,,,,silence,,76907.10000000894,76901.70000000298,44315.233,44321.79999999702,44331.903,76908.632,,,
Question 1,html.Screen,0_2_0_2,2021-12-13T14:30:09.673Z,,,,,,,,,,,,,,,,,,,,,,,,,,,true,FALSE,5071.667999997022,,response,,,99,E,,FALSE,click #choice-2,,,,silence,,81981.79999999702,81980.29999999702,76891.96,76907.29999999702,76908.632,81993.427,,,
Question 2,html.Screen,0_2_0_3,2021-12-13T14:30:09.920Z,,,,,,,,,,,,,,,,,,,,,,,,,,,false,TRUE,233.87299999702373,,response,,,99,E,,FALSE,click #choice-2,,,,silence,,82228.5,82227.29999999702,81976.756,81982,81993.427,82243.527,,,
Item 99,flow.Sequence,0_2_0,2021-12-13T14:30:09.921Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47897.55199999702,,completion,,,,,,,,,,,,,82229,82227.29999999702,34313.061,34324.20000000298,34329.748,82243.527,,,
Holding screen,html.Screen,0_2_1_0,2021-12-13T14:30:19.923Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10002.876000000004,,timeout,,,,,,,,,,,,,92231.40000000596,92229.732,82226.856,82229.29999999702,82243.527,92246.403,,,
screen,html.Screen,0_2_1_1_0,2021-12-13T14:30:20.634Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,694.9970000059548,,response,,,100,,,Space,keypress(Space),,,,,At --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,92942.5,92941.40000000596,92229.732,92231.90000000596,92246.403,92946.812,,0,At
screen,html.Screen,0_2_1_1_1,2021-12-13T14:30:21.018Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,378.18799999999464,,response,,,100,,,Space,keypress(Space),,,,,-- the ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,93325.79999999702,93325,92930.14,92942.79999999702,92946.812,93330.15,,1,the
screen,html.Screen,0_2_1_1_2,2021-12-13T14:30:21.522Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,498.7500000059663,,response,,,100,,,Space,keypress(Space),,,,,-- --- time --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,93829.79999999702,93828.90000000596,93313.479,93326.20000000298,93330.15,93846.999,,2,time
screen,html.Screen,0_2_1_1_3,2021-12-13T14:30:22.145Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,606.0010000000038,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- the ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,94453.79999999702,94453,93830.328,93830.20000000298,93846.999,94463.908,,3,the
screen,html.Screen,0_2_1_1_4,2021-12-13T14:30:22.650Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,493.0920000000042,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- French ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,94957.90000000596,94957,94447.236,94454,94463.908,94963.801,,4,French
screen,html.Screen,0_2_1_1_5,2021-12-13T14:30:23.297Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,641.0990000059537,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ crown ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,95605.79999999702,95604.90000000596,94947.132,94958.20000000298,94963.801,95614.238,,5,crown
screen,html.Screen,0_2_1_1_6,2021-12-13T14:30:24.049Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,742.7620000000024,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- secured ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,96357.70000000298,96357,95597.566,95606,95614.238,96364.393,,6,secured
screen,html.Screen,0_2_1_1_7,2021-12-13T14:30:24.673Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,616.5070000059641,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- much -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,96981.70000000298,96980.90000000596,96347.722,96358,96364.393,96997.921,,7,much
screen,html.Screen,0_2_1_1_8,2021-12-13T14:30:25.209Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,518.9790000059584,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- of --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,97517.70000000298,97516.90000000596,96981.25,96982,96997.921,97531.334,,8,of
screen,html.Screen,0_2_1_1_9,2021-12-13T14:30:25.777Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,553.6659999999974,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- its ------- --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,98085.70000000298,98085,97514.664,97518,97531.334,98098.327,,9,its
screen,html.Screen,0_2_1_1_10,2021-12-13T14:30:26.441Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,650.5730000059557,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- --- revenue --<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,98749.79999999702,98748.90000000596,98081.655,98086,98098.327,98765.133,,10,revenue
screen,html.Screen,0_2_1_1_11,2021-12-13T14:30:26.849Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,391.76700000595883,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- by<br>------- ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,99157.79999999702,99156.90000000596,98748.462,98750,98765.133,99165.241,,11,by
screen,html.Screen,0_2_1_1_12,2021-12-13T14:30:27.465Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,607.6590000059659,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>issuing ---------- ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,99773.70000000298,99772.90000000596,99148.57,99158,99165.241,99782.116,,12,issuing
screen,html.Screen,0_2_1_1_13,2021-12-13T14:30:28.081Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,606.7840000059659,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- government ------ -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,100389.70000000298,100388.90000000596,99765.445,99773.90000000596,99782.116,100398.94,,13,government
screen,html.Screen,0_2_1_1_14,2021-12-13T14:30:28.817Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,726.0599999999977,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- bonds. -- ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,101125.70000000298,101125,100382.269,100390,100398.94,101132.493,,14,bonds.
screen,html.Screen,0_2_1_1_15,2021-12-13T14:30:30.137Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,1312.4070000059583,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ In ----- -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,102445.70000000298,102444.90000000596,101115.822,101126,101132.493,102449.549,,15,In
screen,html.Screen,0_2_1_1_16,2021-12-13T14:30:31.674Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,1531.7509999970207,,response,,,100,,,Space,keypress(Space),,,,,"-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- 1727, -- ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------",103982,103981.29999999702,102432.878,102445.90000000596,102449.549,103983.137,,16,"1727,"
screen,html.Screen,0_2_1_1_17,2021-12-13T14:30:32.337Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,661.6629999970173,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- in ----- -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,104645.60000000894,104644.79999999702,103966.467,103982.29999999702,103983.137,104650.205,,17,in
screen,html.Screen,0_2_1_1_18,2021-12-13T14:30:32.849Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,506.594999997018,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- order -- ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,105157.70000000298,105156.79999999702,104633.534,104645.79999999702,104650.205,105166.93,,18,order
screen,html.Screen,0_2_1_1_19,2021-12-13T14:30:33.441Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,581.8699999970268,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- to ---- ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,105749.60000000894,105748.79999999702,105150.26,105157.90000000596,105166.93,105750.677,,19,to
screen,html.Screen,0_2_1_1_20,2021-12-13T14:30:33.945Z,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,502.1229999970237,,response,,,100,,,Space,keypress(Space),,,,,-- --- ---- --- ------ ----- ------- ---- -- --- ------- --<br>------- ---------- ------ -- ----- -- ----- -- save ------<br>--- ----- --- --- ------ -------- ----- --- ------ ----- --<br>----- ----- ---------- --- --- ------ ------ ---- -- ------<br>------- --- ------ ----- --- ---- ------- -- ---- --- --<br>------- ------,106253.60000000894,106252.79999999702,105734.004,105749.79999999702,105750.677,106267.284,,20,save
