"subject","item","Provo_ID","list","accuracy","duration","sound","ended_on","response","correctResponse","Pool","item_quest"
9,14,NA,"A",1,5821.3909999996,"lyrical","response","FALSE","FALSE","University pool",2
9,2,NA,"A",0,11861.2879999996,"lyrical","response","TRUE","FALSE","University pool",1
9,2,NA,"A",1,5178.3489999997,"lyrical","response","FALSE","FALSE","University pool",2
9,12,NA,"A",1,4356.02199999965,"instrumental","response","FALSE","FALSE","University pool",1
9,12,NA,"A",1,3682.03299999959,"instrumental","response","TRUE","TRUE","University pool",2
9,6,NA,"A",1,3796.24799999967,"instrumental","response","TRUE","TRUE","University pool",1
9,6,NA,"A",1,6051.77599999961,"instrumental","response","FALSE","FALSE","University pool",2
9,15,NA,"A",1,3580.53699999955,"instrumental","response","FALSE","FALSE","University pool",1
9,15,NA,"A",1,5060.17599999951,"instrumental","response","TRUE","TRUE","University pool",2
9,9,NA,"A",1,6071.38399999961,"instrumental","response","FALSE","FALSE","University pool",1
9,9,NA,"A",1,6600.84299999964,"instrumental","response","FALSE","FALSE","University pool",2
9,3,NA,"A",1,5550.22099999967,"instrumental","response","TRUE","TRUE","University pool",1
9,3,NA,"A",1,3661.97299999953,"instrumental","response","FALSE","FALSE","University pool",2
10,1,NA,"A",1,2443.88899999787,"silence","response","TRUE","TRUE","University pool",1
10,1,NA,"A",1,2118.41399999778,"silence","response","FALSE","FALSE","University pool",2
10,10,NA,"A",1,7080.57299999916,"silence","response","TRUE","TRUE","University pool",1
10,10,NA,"A",1,3246.97499999776,"silence","response","TRUE","TRUE","University pool",2
10,7,NA,"A",0,2581.21499999776,"silence","response","TRUE","FALSE","University pool",1
10,7,NA,"A",1,3181.51699999929,"silence","response","TRUE","TRUE","University pool",2
10,13,NA,"A",1,4774.56000000006,"silence","response","FALSE","FALSE","University pool",1
10,13,NA,"A",1,3596.88599999994,"silence","response","TRUE","TRUE","University pool",2
10,4,NA,"A",0,3837.6549999977,"silence","response","TRUE","FALSE","University pool",1
10,4,NA,"A",1,3323.47299999767,"silence","response","TRUE","TRUE","University pool",2
10,8,NA,"A",1,4261.85799999768,"lyrical","response","FALSE","FALSE","University pool",1
10,8,NA,"A",1,3773.23199999705,"lyrical","response","TRUE","TRUE","University pool",2
10,2,NA,"A",1,9068.6669999999,"lyrical","response","FALSE","FALSE","University pool",1
10,2,NA,"A",1,2625.43499999773,"lyrical","response","FALSE","FALSE","University pool",2
10,5,NA,"A",1,2653.96399999782,"lyrical","response","TRUE","TRUE","University pool",1
10,5,NA,"A",1,5220.21800000011,"lyrical","response","TRUE","TRUE","University pool",2
10,14,NA,"A",1,2981.35100000002,"lyrical","response","FALSE","FALSE","University pool",1
10,14,NA,"A",1,2976.42299999786,"lyrical","response","FALSE","FALSE","University pool",2
10,11,NA,"A",1,6557.3870000001,"lyrical","response","FALSE","FALSE","University pool",1
10,11,NA,"A",0,5688.30299999914,"lyrical","response","TRUE","FALSE","University pool",2
10,3,NA,"A",1,2659.04299999774,"instrumental","response","TRUE","TRUE","University pool",1
10,3,NA,"A",1,2284.08699999773,"instrumental","response","FALSE","FALSE","University pool",2
10,12,NA,"A",1,3375.05500000017,"instrumental","response","FALSE","FALSE","University pool",1
10,12,NA,"A",1,2016.37099999795,"instrumental","response","TRUE","TRUE","University pool",2
10,6,NA,"A",1,2174.50799999759,"instrumental","response","TRUE","TRUE","University pool",1
10,6,NA,"A",1,3036.95599999977,"instrumental","response","FALSE","FALSE","University pool",2
10,15,NA,"A",1,3059.26399999717,"instrumental","response","FALSE","FALSE","University pool",1
10,15,NA,"A",0,3339.51899999985,"instrumental","response","FALSE","TRUE","University pool",2
10,9,NA,"A",1,2906.19199999981,"instrumental","response","FALSE","FALSE","University pool",1
10,9,NA,"A",1,3118.63399999775,"instrumental","response","FALSE","FALSE","University pool",2
11,13,NA,"B",1,4078.59100000001,"lyrical","response","FALSE","FALSE","University pool",1
11,13,NA,"B",0,2471.42100000038,"lyrical","response","FALSE","TRUE","University pool",2
11,4,NA,"B",1,2573.76000000001,"lyrical","response","FALSE","FALSE","University pool",1
11,4,NA,"B",1,2092.17499999888,"lyrical","response","TRUE","TRUE","University pool",2
11,1,NA,"B",1,2248.16599999962,"lyrical","response","TRUE","TRUE","University pool",1
11,1,NA,"B",1,1650.25400000036,"lyrical","response","FALSE","FALSE","University pool",2
11,10,NA,"B",1,3181.46199999965,"lyrical","response","TRUE","TRUE","University pool",1
11,10,NA,"B",1,2563.29800000001,"lyrical","response","TRUE","TRUE","University pool",2
11,7,NA,"B",1,1823.44900000037,"lyrical","response","FALSE","FALSE","University pool",1
11,7,NA,"B",1,2197.679,"lyrical","response","TRUE","TRUE","University pool",2
11,8,NA,"B",1,2839.92999999964,"instrumental","response","FALSE","FALSE","University pool",1
11,8,NA,"B",1,3794.37299999961,"instrumental","response","TRUE","TRUE","University pool",2
11,5,NA,"B",1,1910.6619999996,"instrumental","response","TRUE","TRUE","University pool",1
11,5,NA,"B",1,2527.85700000002,"instrumental","response","TRUE","TRUE","University pool",2
11,11,NA,"B",0,2874.97499999998,"instrumental","response","TRUE","FALSE","University pool",1
11,11,NA,"B",1,4495.88399999891,"instrumental","response","FALSE","FALSE","University pool",2
11,14,NA,"B",1,1869.34199999995,"instrumental","response","FALSE","FALSE","University pool",1
11,14,NA,"B",1,2283.87100000039,"instrumental","response","FALSE","FALSE","University pool",2
