"","subject","item","sound","reading_time_minutes","number_of_words","wpm","Experiment"
"11583",121,11,"instrumental",0.398022383342668,53,133.158340379995,"Experiment 3"
"11584",121,3,"instrumental",0.391838116680171,56,142.916162609338,"Experiment 3"
"11585",121,15,"instrumental",0.375491350008545,45,119.842973743539,"Experiment 3"
"11586",121,12,"speech",0.50356046667859,61,121.137388727807,"Experiment 3"
"11587",121,20,"speech",0.35881155000953,50,139.348914489157,"Experiment 3"
"11588",121,16,"speech",0.410687333345852,50,121.747119865257,"Experiment 3"
"11589",121,4,"speech",0.422931416678382,53,125.315826419922,"Experiment 3"
"11590",121,8,"speech",0.377444883342072,50,132.469672279769,"Experiment 3"
"11591",122,9,"silence",0.193425666666667,45,232.647511447118,"Experiment 3"
"11592",122,17,"silence",0.215328,46,213.627582107297,"Experiment 3"
"11593",122,5,"silence",0.256380666666667,52,202.823405821031,"Experiment 3"
"11594",122,13,"silence",0.284162666666669,53,186.512889330992,"Experiment 3"
"11595",122,1,"silence",0.353733333333337,57,161.138333961551,"Experiment 3"
"11596",122,2,"lyrical",0.266154333333333,57,214.161457700607,"Experiment 3"
"11597",122,6,"lyrical",0.26403666666666,51,193.154991099726,"Experiment 3"
"11598",122,10,"lyrical",0.235928000000003,48,203.451900579836,"Experiment 3"
"11599",122,14,"lyrical",0.27802666666666,50,179.838864377522,"Experiment 3"
"11600",122,18,"lyrical",0.172960333333331,42,242.83024431421,"Experiment 3"
"11601",122,3,"instrumental",0.337012666666665,54,160.231366180105,"Experiment 3"
"11602",122,7,"instrumental",0.224118666666667,52,232.019941816538,"Experiment 3"
"11603",122,11,"instrumental",0.217796333333334,51,234.163721764523,"Experiment 3"
"11604",122,19,"instrumental",0.200202333333334,46,229.767551826735,"Experiment 3"
"11605",122,15,"instrumental",0.206790666666668,45,217.611368662672,"Experiment 3"
"11606",122,20,"speech",0.251914333333327,50,198.480171169304,"Experiment 3"
"11607",122,12,"speech",0.33488833333333,59,176.178129028086,"Experiment 3"
"11608",122,4,"speech",0.286509000000028,48,167.534004167392,"Experiment 3"
"11609",122,8,"speech",0.332248333333339,48,144.470250665915,"Experiment 3"
"11610",123,1,"silence",0.348530016666327,58,166.413213285809,"Experiment 3"
"11611",123,13,"silence",0.311095933332989,53,170.365454257707,"Experiment 3"
"11612",123,17,"silence",0.321705699999692,50,155.421554545188,"Experiment 3"
"11613",123,5,"silence",0.301796249999627,52,172.301677042257,"Experiment 3"
"11614",123,9,"silence",0.256437399999745,45,175.481423536679,"Experiment 3"
"11615",123,10,"lyrical",0.281069149999647,49,174.334323066268,"Experiment 3"
"11616",123,18,"lyrical",0.274747533333017,45,163.786729780959,"Experiment 3"
"11617",123,2,"lyrical",0.330726033332899,57,172.348089521654,"Experiment 3"
"11618",123,6,"lyrical",0.27091309999964,52,191.9434682194,"Experiment 3"
"11619",123,14,"lyrical",0.259428683333021,50,192.731194398487,"Experiment 3"
"11620",123,3,"instrumental",0.311711433332949,56,179.653339632828,"Experiment 3"
"11621",123,7,"instrumental",0.279828149999599,52,185.828337856912,"Experiment 3"
"11622",123,19,"instrumental",0.22951426666637,48,209.137325958802,"Experiment 3"
"11623",123,11,"instrumental",0.282524983333024,53,187.594029295196,"Experiment 3"
"11624",123,15,"instrumental",0.225862349999721,45,199.236393316795,"Experiment 3"
"11625",123,4,"speech",0.242413816666362,53,218.634402646053,"Experiment 3"
"11626",123,12,"speech",0.227302666666264,61,268.364647430921,"Experiment 3"
"11627",123,16,"speech",0.216433566666356,50,231.017770349263,"Experiment 3"
"11628",123,8,"speech",0.200933599999704,50,248.838422245327,"Experiment 3"
"11629",123,20,"speech",0.20782788333302,50,240.583694536699,"Experiment 3"
"11630",124,1,"silence",0.310895900048877,58,186.55762263472,"Experiment 3"
"11631",124,13,"silence",0.24865958336115,53,213.142800625639,"Experiment 3"
"11632",124,17,"silence",0.261406183382211,50,191.273210729271,"Experiment 3"
"11633",124,5,"silence",0.217175683377043,52,239.437487620204,"Experiment 3"
"11634",124,9,"silence",0.228273416691304,45,197.132021118577,"Experiment 3"
"11635",124,6,"lyrical",0.257741483378236,52,201.752544132331,"Experiment 3"
"11636",124,18,"lyrical",0.222881016694881,45,201.901447989193,"Experiment 3"
"11637",124,2,"lyrical",0.230395366705612,57,247.40080851032,"Experiment 3"
"11638",124,10,"lyrical",0.207727283380617,49,235.886202344531,"Experiment 3"
"11639",124,14,"lyrical",0.237621350029404,50,210.41880282985,"Experiment 3"
"11640",124,11,"instrumental",0.2006835167064,53,264.097424989512,"Experiment 3"
"11641",124,15,"instrumental",0.193050283373861,45,233.099890938015,"Experiment 3"
"11642",124,19,"instrumental",0.185076533356385,47,253.948996923864,"Experiment 3"
"11643",124,7,"instrumental",0.219598700035759,52,236.795572977128,"Experiment 3"
"11644",124,3,"instrumental",0.22468905005364,56,249.233329290551,"Experiment 3"
"11645",124,16,"speech",0.20424230003258,50,244.80727054104,"Experiment 3"
"11646",124,8,"speech",0.270932833367902,50,184.547584648423,"Experiment 3"
"11647",124,4,"speech",0.215820316722304,53,245.574655829067,"Experiment 3"
"11648",124,20,"speech",0.191447400035368,50,261.168341752163,"Experiment 3"
"11649",124,12,"speech",0.220128550042519,61,277.11080633665,"Experiment 3"
"11650",125,13,"silence",0.491701633350818,53,107.78894436209,"Experiment 3"
"11651",125,1,"silence",0.526323383354394,58,110.198410016198,"Experiment 3"
"11652",125,5,"silence",0.381313800018678,52,136.37062177517,"Experiment 3"
"11653",125,17,"silence",0.427256650017882,50,117.025679993295,"Experiment 3"
"11654",125,9,"silence",0.325799583348431,45,138.121723599241,"Experiment 3"
"11655",125,10,"lyrical",0.449538616682958,49,109.000646844446,"Experiment 3"
"11656",125,18,"lyrical",0.366249650013907,45,122.867011608861,"Experiment 3"
"11657",125,2,"lyrical",0.412872300018275,57,138.057215263598,"Experiment 3"
"11658",125,6,"lyrical",0.34110323335201,52,152.44651740471,"Experiment 3"
"11659",125,14,"lyrical",0.396066166682563,50,126.241532870122,"Experiment 3"
"11660",125,7,"instrumental",0.410796516683354,52,126.583351825454,"Experiment 3"
"11661",125,19,"instrumental",0.337809533351204,48,142.091904641711,"Experiment 3"
"11662",125,15,"instrumental",0.359435716681766,45,125.196239303735,"Experiment 3"
"11663",125,11,"instrumental",0.375173800017081,53,141.26786038254,"Experiment 3"
"11664",125,3,"instrumental",0.419940250020662,56,133.352304279584,"Experiment 3"
"11665",125,16,"speech",0.502787550018677,50,99.4455809379978,"Experiment 3"
"11666",125,8,"speech",0.378938250017484,50,131.947619427949,"Experiment 3"
"11667",125,12,"speech",0.718186816687723,61,84.9361177100576,"Experiment 3"
"11668",125,4,"speech",0.419653916684146,53,126.294543891724,"Experiment 3"
"11669",125,20,"speech",0.373372500018275,50,133.914522353823,"Experiment 3"
"11670",126,13,"silence",0.335553549841054,53,157.947963969105,"Experiment 3"
"11671",126,5,"silence",0.317979066526795,52,163.532777701321,"Experiment 3"
"11672",126,1,"silence",0.347227783144187,58,167.037324821198,"Experiment 3"
"11673",126,9,"silence",0.251475499841055,45,178.943873373121,"Experiment 3"
"11674",126,17,"silence",0.309054949904631,50,161.783527542365,"Experiment 3"
"11675",126,6,"lyrical",0.333067083217305,52,156.124704662194,"Experiment 3"
"11676",126,10,"lyrical",0.276412166479109,49,177.2715022792,"Experiment 3"
"11677",126,18,"lyrical",0.282357716528384,45,159.372304583276,"Experiment 3"
"11678",126,2,"lyrical",0.371720966490233,57,153.34082588397,"Experiment 3"
"11679",126,14,"lyrical",0.336573883217305,50,148.555792630286,"Experiment 3"
"11680",126,11,"instrumental",0.378486649837873,53,140.031359158118,"Experiment 3"
"11681",126,19,"instrumental",0.343507566518849,48,139.734913226041,"Experiment 3"
"11682",126,15,"instrumental",0.322113599823569,45,139.702266606091,"Experiment 3"
"11683",126,3,"instrumental",0.422799499833112,56,132.450487813028,"Experiment 3"
"11684",126,7,"instrumental",0.378323233203,52,137.448603300813,"Experiment 3"
"11685",126,8,"speech",0.397261533217307,50,125.861670006317,"Experiment 3"
"11686",126,16,"speech",0.353948549872837,50,141.263468992777,"Experiment 3"
"11687",126,12,"speech",0.397666699810867,61,153.394790232655,"Experiment 3"
"11688",126,4,"speech",0.372810916477515,53,142.163219094461,"Experiment 3"
"11689",126,20,"speech",0.320799116510902,50,155.860778370631,"Experiment 3"
"11690",127,13,"silence",0.390732333333289,53,135.642728995227,"Experiment 3"
"11691",127,5,"silence",0.345150266666672,52,150.659017309174,"Experiment 3"
"11692",127,9,"silence",0.272655566666651,45,165.043393575812,"Experiment 3"
"11693",127,17,"silence",0.344589599999923,50,145.100142314252,"Experiment 3"
"11694",127,1,"silence",0.384238399999971,58,150.947953145767,"Experiment 3"
"11695",127,14,"lyrical",0.40505349999999,50,123.440483787947,"Experiment 3"
"11696",127,18,"lyrical",0.327494749999983,45,137.406782856832,"Experiment 3"
"11697",127,6,"lyrical",0.337142450000043,52,154.23747439693,"Experiment 3"
"11698",127,10,"lyrical",0.30236791666666,49,162.05423029064,"Experiment 3"
"11699",127,2,"lyrical",0.371496766666647,57,153.433367701818,"Experiment 3"
"11700",127,11,"instrumental",0.372574599999991,53,142.253390327739,"Experiment 3"
"11701",127,3,"instrumental",0.357712433333268,56,156.550331444104,"Experiment 3"
"11702",127,19,"instrumental",0.268092933333326,48,179.042391767636,"Experiment 3"
"11703",127,15,"instrumental",0.26788956666659,45,167.979666248093,"Experiment 3"
"11704",127,7,"instrumental",0.319529733333343,52,162.739158755383,"Experiment 3"
"11705",127,12,"speech",0.344194100000013,61,177.225582890578,"Experiment 3"
"11706",127,20,"speech",0.269889133333316,50,185.261256659228,"Experiment 3"
"11707",127,8,"speech",0.254526566666615,50,196.443147977913,"Experiment 3"
"11708",127,16,"speech",0.278260583333324,50,179.687684834994,"Experiment 3"
"11709",127,4,"speech",0.307334333333348,53,172.450631939367,"Experiment 3"
"11710",128,9,"silence",0.295187583334227,45,152.44543653128,"Experiment 3"
"11711",128,13,"silence",0.415803266667957,53,127.464126063068,"Experiment 3"
"11712",128,17,"silence",0.463471000001331,50,107.88161503062,"Experiment 3"
"11713",128,5,"silence",0.414186533334205,52,125.547297690728,"Experiment 3"
"11714",128,1,"silence",0.423052516667956,58,137.098818030488,"Experiment 3"
"11715",128,2,"lyrical",0.456499466668058,57,124.863234597046,"Experiment 3"
"11716",128,10,"lyrical",0.340568683334814,49,143.876998672329,"Experiment 3"
"11717",128,6,"lyrical",0.318309100001701,52,163.363221471589,"Experiment 3"
"11718",128,18,"lyrical",0.338552483334848,45,132.918830063616,"Experiment 3"
"11719",128,14,"lyrical",0.319420450001524,50,156.533496837042,"Experiment 3"
"11720",128,3,"instrumental",0.369215683334866,56,151.67286366113,"Experiment 3"
"11721",128,15,"instrumental",0.343178216667916,45,131.127203926073,"Experiment 3"
"11722",128,7,"instrumental",0.333264700000916,52,156.032127014524,"Experiment 3"
"11723",128,19,"instrumental",0.266169700000794,48,180.336078824362,"Experiment 3"
"11724",128,11,"instrumental",0.303003866667591,53,174.915259606714,"Experiment 3"
"11725",128,8,"speech",0.292961766667658,49,167.257320152587,"Experiment 3"
"11726",128,4,"speech",0.39174760000106,53,135.291192594049,"Experiment 3"
"11727",128,20,"speech",0.311580350001181,50,160.472250576169,"Experiment 3"
"11728",128,12,"speech",0.332515933334736,61,183.449855735462,"Experiment 3"
"11729",128,16,"speech",0.293760083334129,50,170.206923393091,"Experiment 3"
"11730",129,9,"silence",0.357027683333245,45,126.040646427962,"Experiment 3"
"11731",129,17,"silence",0.411103199999914,50,121.623962061133,"Experiment 3"
"11732",129,5,"silence",0.421216299999922,52,123.452012659552,"Experiment 3"
"11733",129,13,"silence",0.444485616666534,53,119.238954001434,"Experiment 3"
"11734",129,1,"silence",0.499930349999936,58,116.016161051249,"Experiment 3"
"11735",129,10,"lyrical",0.421145533333253,49,116.349328490269,"Experiment 3"
"11736",129,14,"lyrical",0.401696416666586,50,124.47210860111,"Experiment 3"
"11737",129,18,"lyrical",0.354537649999914,45,126.925870919523,"Experiment 3"
"11738",129,6,"lyrical",0.375815799999938,52,138.365656792526,"Experiment 3"
"11739",129,2,"lyrical",0.424018533333222,57,134.428086319533,"Experiment 3"
"11740",129,15,"instrumental",0.321185566666614,45,140.105922152814,"Experiment 3"
"11741",129,3,"instrumental",0.419742899999938,56,133.415002374092,"Experiment 3"
"11742",129,11,"instrumental",0.407748366666611,53,129.9821270488,"Experiment 3"
"11743",129,19,"instrumental",0.302708433333249,48,158.568426625753,"Experiment 3"
"11744",129,7,"instrumental",0.374329549999981,52,138.915028215118,"Experiment 3"
"11745",129,4,"speech",0.431394833333301,53,122.85728966775,"Experiment 3"
"11746",129,20,"speech",0.342927999999917,50,145.803200671896,"Experiment 3"
"11747",129,12,"speech",0.412366633333242,61,147.926614495758,"Experiment 3"
"11748",129,8,"speech",0.330969749999904,50,151.071208169371,"Experiment 3"
"11749",129,16,"speech",0.381952466666551,50,130.906341399938,"Experiment 3"
"11750",130,9,"silence",0.358968400000001,45,125.359223820258,"Experiment 3"
"11751",130,13,"silence",0.431995666666667,53,122.686415835961,"Experiment 3"
"11752",130,17,"silence",0.406925083333335,50,122.872740088726,"Experiment 3"
"11753",130,5,"silence",0.400470600000004,52,129.847234728341,"Experiment 3"
"11754",130,1,"silence",0.48079885,58,120.632568068747,"Experiment 3"
"11755",130,10,"lyrical",0.372961516666667,49,131.380847112421,"Experiment 3"
"11756",130,2,"lyrical",0.388158116666668,57,146.847373666925,"Experiment 3"
"11757",130,18,"lyrical",0.330121733333337,45,136.313351882718,"Experiment 3"
"11758",130,6,"lyrical",0.379996533333336,52,136.843353658664,"Experiment 3"
"11759",130,14,"lyrical",0.409675916666666,50,122.047691762859,"Experiment 3"
"11760",130,3,"instrumental",0.418731733333337,56,133.737177152085,"Experiment 3"
"11761",130,7,"instrumental",0.385952666666671,52,134.73154739182,"Experiment 3"
"11762",130,11,"instrumental",0.392165966666668,53,135.146862565585,"Experiment 3"
"11763",130,19,"instrumental",0.371788099999997,48,129.105799782189,"Experiment 3"
"11764",130,15,"instrumental",0.332521933333331,45,135.329418871418,"Experiment 3"
"11765",130,16,"speech",0.374035733333335,50,133.677067574292,"Experiment 3"
"11766",130,20,"speech",0.339574800000008,50,147.242963847726,"Experiment 3"
"11767",130,12,"speech",0.446323066666691,61,136.672299855732,"Experiment 3"
"11768",130,8,"speech",0.331426966666667,50,150.862799436256,"Experiment 3"
"11769",130,4,"speech",0.415817666666679,53,127.459711908982,"Experiment 3"
"11770",131,1,"lyrical",0.258818516667658,58,224.095249237814,"Experiment 3"
"11771",131,5,"lyrical",0.204047666664681,52,254.842414274963,"Experiment 3"
"11772",131,9,"lyrical",0.176107516662495,45,255.525720042042,"Experiment 3"
"11773",131,17,"lyrical",0.264805350003974,50,188.817937399111,"Experiment 3"
"11774",131,13,"lyrical",0.276502800001989,53,191.67979492294,"Experiment 3"
"11775",131,10,"instrumental",0.217602616667065,49,225.181115698488,"Experiment 3"
"11776",131,6,"instrumental",0.223406066670442,52,232.760017554527,"Experiment 3"
"11777",131,2,"instrumental",0.268370549999004,57,212.392902277137,"Experiment 3"
"11778",131,14,"instrumental",0.207708266668653,50,240.722243760103,"Experiment 3"
"11779",131,18,"instrumental",0.221567850000202,45,203.098057773089,"Experiment 3"
"11780",131,19,"speech",0.184937533334923,48,259.54709752223,"Experiment 3"
"11781",131,15,"speech",0.250288766666461,45,179.792327875297,"Experiment 3"
"11782",131,7,"speech",0.238898133334521,52,217.665995435745,"Experiment 3"
"11783",131,3,"speech",0.255090616665072,56,219.529831132623,"Experiment 3"
"11784",131,11,"speech",0.222998999999009,53,237.669227217321,"Experiment 3"
"11785",131,12,"silence",0.256644250001382,61,237.68309634707,"Experiment 3"
"11786",131,20,"silence",0.200654416668252,50,249.184647067433,"Experiment 3"
"11787",131,16,"silence",0.228498316667662,50,218.819992764858,"Experiment 3"
"11788",131,8,"silence",0.218309533334733,50,229.032599888046,"Experiment 3"
"11789",131,4,"silence",0.234189783332338,53,226.312178293397,"Experiment 3"
"11790",132,17,"lyrical",0.351486316659217,50,142.253048355443,"Experiment 3"
"11791",132,5,"lyrical",0.293587800000496,52,177.119076473587,"Experiment 3"
"11792",132,13,"lyrical",0.315067033336807,53,168.218170713351,"Experiment 3"
"11793",132,9,"lyrical",0.257482450004368,45,174.76919300417,"Experiment 3"
"11794",132,1,"lyrical",0.342417699993542,58,169.38376725588,"Experiment 3"
"11795",132,14,"instrumental",0.310742516668355,50,160.904920691504,"Experiment 3"
"11796",132,18,"instrumental",0.250784050000695,45,179.437248899503,"Experiment 3"
"11797",132,6,"instrumental",0.267263950001091,52,194.564212643672,"Experiment 3"
"11798",132,10,"instrumental",0.229400366664278,49,213.60035606094,"Experiment 3"
"11799",132,2,"instrumental",0.294593133330753,57,193.487198277645,"Experiment 3"
"11800",132,3,"speech",0.255927733340188,56,218.811768733023,"Experiment 3"
"11801",132,19,"speech",0.238604383333132,48,201.169816452969,"Experiment 3"
"11802",132,15,"speech",0.240599216663482,45,187.033027887784,"Experiment 3"
"11803",132,7,"speech",0.283819500005166,52,183.215036313761,"Experiment 3"
"11804",132,11,"speech",0.216320883335914,53,245.006395973794,"Experiment 3"
"11805",132,16,"silence",0.245493650004671,50,203.671255851419,"Experiment 3"
"11806",132,4,"silence",0.240963666665273,53,219.950172295574,"Experiment 3"
"11807",132,8,"silence",0.265169716665376,50,188.55848484047,"Experiment 3"
"11808",132,12,"silence",0.30940146666687,61,197.154850806438,"Experiment 3"
"11809",132,20,"silence",0.27220953333413,50,183.68203121904,"Experiment 3"
"11810",133,9,"lyrical",0.169944416666675,45,264.792459103038,"Experiment 3"
"11811",133,17,"lyrical",0.274512233333342,50,182.141245192831,"Experiment 3"
"11812",133,13,"lyrical",0.273215783333342,53,193.985864774644,"Experiment 3"
"11813",133,1,"lyrical",0.275619983333342,58,210.434669135921,"Experiment 3"
"11814",133,5,"lyrical",0.224944266666673,52,231.168372373121,"Experiment 3"
"11815",133,6,"instrumental",0.24249730000001,52,214.435377218624,"Experiment 3"
"11816",133,2,"instrumental",0.316546916666678,57,180.068094171395,"Experiment 3"
"11817",133,18,"instrumental",0.21128361666668,45,212.983858899915,"Experiment 3"
"11818",133,14,"instrumental",0.256212800000009,50,195.150281328639,"Experiment 3"
"11819",133,10,"instrumental",0.208703399999973,49,234.782950349665,"Experiment 3"
"11820",133,19,"speech",0.201620799999969,48,238.070675247828,"Experiment 3"
"11821",133,11,"speech",0.280422616666639,53,189.000447360512,"Experiment 3"
"11822",133,15,"speech",0.227473699999977,45,197.825067249553,"Experiment 3"
"11823",133,7,"speech",0.259542166666624,51,196.499862257481,"Experiment 3"
"11824",133,3,"speech",0.261156216666632,56,214.431043284275,"Experiment 3"
"11825",133,16,"silence",0.259757349999979,50,192.487334814603,"Experiment 3"
"11826",133,12,"silence",0.263078916666626,61,231.869587927866,"Experiment 3"
"11827",133,20,"silence",0.201509133333307,50,248.127711002048,"Experiment 3"
"11828",133,8,"silence",0.201101249999958,50,248.630975690158,"Experiment 3"
"11829",133,4,"silence",0.276957249999976,53,191.365273882538,"Experiment 3"
"11830",134,9,"lyrical",0.167709916665077,45,268.320448157319,"Experiment 3"
"11831",134,17,"lyrical",0.168110816660308,50,297.422860665964,"Experiment 3"
"11832",134,13,"lyrical",0.176355583341281,53,300.529186521048,"Experiment 3"
"11833",134,5,"lyrical",0.18156861665713,52,286.393105578347,"Experiment 3"
"11834",134,1,"lyrical",0.203593066653154,58,284.881999929841,"Experiment 3"
"11835",134,2,"instrumental",0.173975200011125,57,327.632903979159,"Experiment 3"
"11836",134,14,"instrumental",0.162304749999203,50,308.06245658396,"Experiment 3"
"11837",134,10,"instrumental",0.179562566668255,49,272.885384237842,"Experiment 3"
"11838",134,6,"instrumental",0.163570383334919,52,317.905961579408,"Experiment 3"
"11839",134,18,"instrumental",0.176654383320619,45,254.734692421003,"Experiment 3"
"11840",134,19,"speech",0.161728166656338,48,296.794312285732,"Experiment 3"
"11841",134,7,"speech",0.203848200007947,52,255.091779068801,"Experiment 3"
"11842",134,3,"speech",0.186712483325383,56,299.926384152949,"Experiment 3"
"11843",134,11,"speech",0.180626283328555,53,293.423520781824,"Experiment 3"
"11844",134,15,"speech",0.154026066666661,45,292.158340298254,"Experiment 3"
"11845",134,20,"silence",0.143234433335716,50,349.078073167008,"Experiment 3"
"11846",134,12,"silence",0.188804883315057,61,323.084863743751,"Experiment 3"
"11847",134,4,"silence",0.156777283336511,53,338.059180973555,"Experiment 3"
"11848",134,8,"silence",0.159309766656331,50,313.853952895819,"Experiment 3"
"11849",134,16,"silence",0.143662733339683,50,348.03737084535,"Experiment 3"
"11850",135,1,"lyrical",0.573904333333329,58,101.062139857224,"Experiment 3"
"11851",135,5,"lyrical",0.415248333333336,52,125.226270223841,"Experiment 3"
"11852",135,17,"lyrical",0.417610333333333,50,119.728838127409,"Experiment 3"
"11853",135,13,"lyrical",0.471123666666669,53,112.497001848771,"Experiment 3"
"11854",135,9,"lyrical",0.331493333333332,45,135.749336336578,"Experiment 3"
"11855",135,6,"instrumental",0.515416666666664,52,100.889248181084,"Experiment 3"
"11856",135,2,"instrumental",0.508716333333335,57,112.046726761279,"Experiment 3"
"11857",135,18,"instrumental",0.422314000000003,45,106.555785505571,"Experiment 3"
"11858",135,10,"instrumental",0.406638666666666,49,120.500100006886,"Experiment 3"
"11859",135,14,"instrumental",0.502601333333331,48,95.5031290539094,"Experiment 3"
"11860",135,15,"speech",0.375736666666668,45,119.764728843782,"Experiment 3"
"11861",135,7,"speech",0.538697666666661,52,96.5290982635292,"Experiment 3"
"11862",135,11,"speech",0.393054666666667,53,134.841294340736,"Experiment 3"
"11863",135,3,"speech",0.412668999999998,56,135.70197906797,"Experiment 3"
"11864",135,19,"speech",0.353091666666661,48,135.942035826393,"Experiment 3"
"11865",135,20,"silence",0.331416000000005,50,150.867791536918,"Experiment 3"
"11866",135,8,"silence",0.355621999999982,50,140.598725613158,"Experiment 3"
"11867",135,16,"silence",0.365186666666658,50,136.916280258501,"Experiment 3"
"11868",135,4,"silence",0.389970666666674,53,135.907658011882,"Experiment 3"
"11869",135,12,"silence",0.477561333333332,61,127.732284299958,"Experiment 3"
"11870",136,5,"lyrical",0.321936333333338,52,161.522619896892,"Experiment 3"
"11871",136,1,"lyrical",0.380295000000001,57,149.883642961385,"Experiment 3"
"11872",136,13,"lyrical",0.304132333333335,53,174.266245943377,"Experiment 3"
"11873",136,9,"lyrical",0.259918000000002,45,173.131526096691,"Experiment 3"
"11874",136,17,"lyrical",0.322204333333333,50,155.181029015749,"Experiment 3"
"11875",136,18,"instrumental",0.311834,45,144.307548246824,"Experiment 3"
"11876",136,6,"instrumental",0.295169666666668,52,176.169863886193,"Experiment 3"
"11877",136,2,"instrumental",0.357658666666669,57,159.369827470511,"Experiment 3"
"11878",136,10,"instrumental",0.347529666666673,49,140.995157247964,"Experiment 3"
"11879",136,14,"instrumental",0.320361666666668,50,156.073604311793,"Experiment 3"
"11880",136,3,"speech",0.343064333333333,56,163.234689703486,"Experiment 3"
"11881",136,19,"speech",0.216611333333334,48,221.595053505971,"Experiment 3"
"11882",136,11,"speech",0.274191333333331,53,193.295679172939,"Experiment 3"
"11883",136,15,"speech",0.291720333333333,45,154.257330936822,"Experiment 3"
"11884",136,7,"speech",0.238512333333339,52,218.018075934573,"Experiment 3"
"11885",136,12,"silence",0.302259666666672,61,201.813231228333,"Experiment 3"
"11886",136,16,"silence",0.251188333333336,50,199.053830790971,"Experiment 3"
"11887",136,8,"silence",0.231032999999996,50,216.419299407448,"Experiment 3"
"11888",136,4,"silence",0.289431666666667,53,183.117488871869,"Experiment 3"
"11889",136,20,"silence",0.248645000000003,50,201.08990729755,"Experiment 3"
"11890",137,5,"lyrical",0.521814333333336,52,99.6523028944518,"Experiment 3"
"11891",137,1,"lyrical",0.561689333333334,58,103.259927789264,"Experiment 3"
"11892",137,9,"lyrical",0.346983666666665,45,129.689101600364,"Experiment 3"
"11893",137,13,"lyrical",0.544320999999999,53,97.3690157094804,"Experiment 3"
"11894",137,17,"lyrical",0.450410666666667,50,111.009804385923,"Experiment 3"
"11895",137,2,"instrumental",0.428797333333342,57,132.929931156286,"Experiment 3"
"11896",137,18,"instrumental",0.412085666666663,45,109.20059502191,"Experiment 3"
"11897",137,10,"instrumental",0.354712333333345,49,138.140107899636,"Experiment 3"
"11898",137,6,"instrumental",0.373556666666671,52,139.202441396663,"Experiment 3"
"11899",137,14,"instrumental",0.365057999999994,50,136.964537142046,"Experiment 3"
"11900",137,15,"speech",0.377155666666659,45,119.314129355963,"Experiment 3"
"11901",137,3,"speech",0.541288666666662,56,103.456812323185,"Experiment 3"
"11902",137,11,"speech",0.524581333333339,53,101.032950721336,"Experiment 3"
"11903",137,19,"speech",0.339544000000006,48,141.366067431612,"Experiment 3"
"11904",137,7,"speech",0.34567866666667,52,150.428721857292,"Experiment 3"
"11905",137,8,"silence",0.429450999999987,50,116.427718179726,"Experiment 3"
"11906",137,12,"silence",0.674690000000014,61,90.4118928693159,"Experiment 3"
"11907",137,16,"silence",0.428044000000014,50,116.810421358548,"Experiment 3"
"11908",137,20,"silence",0.457059000000012,50,109.395067157629,"Experiment 3"
"11909",137,4,"silence",0.31181533333334,53,169.972398192944,"Experiment 3"
"11910",138,1,"lyrical",0.57386311662137,58,101.069398468185,"Experiment 3"
"11911",138,9,"lyrical",0.401313216626139,44,109.640047167921,"Experiment 3"
"11912",138,13,"lyrical",0.670903099969006,53,78.9979953922533,"Experiment 3"
"11913",138,5,"lyrical",0.518816333300749,51,98.3006831637973,"Experiment 3"
"11914",138,17,"lyrical",0.564369099961058,49,86.8226130795982,"Experiment 3"
"11915",138,18,"instrumental",0.464449449970597,45,96.8889079378797,"Experiment 3"
"11916",138,6,"instrumental",0.339093416629314,52,153.350072428108,"Experiment 3"
"11917",138,14,"instrumental",0.331792599953901,50,150.69654961246,"Experiment 3"
"11918",138,10,"instrumental",0.27982568329518,49,175.109015809358,"Experiment 3"
"11919",138,2,"instrumental",0.313765749961852,56,178.477096390567,"Experiment 3"
"11920",138,11,"speech",0.392084549962644,53,135.174925931281,"Experiment 3"
"11921",138,7,"speech",0.275494816636471,52,188.751282637076,"Experiment 3"
"11922",138,15,"speech",0.280957349963442,44,156.607399684419,"Experiment 3"
"11923",138,19,"speech",0.233523133291999,48,205.547087876645,"Experiment 3"
"11924",138,3,"speech",0.329284283291995,55,167.028925432279,"Experiment 3"
"11925",138,4,"silence",0.31151159995946,52,166.927973169433,"Experiment 3"
"11926",138,12,"silence",0.368344249949139,60,162.891099856411,"Experiment 3"
"11927",138,16,"silence",0.3146795166166,50,158.891816466463,"Experiment 3"
"11928",138,20,"silence",0.28672136663727,50,174.38532951489,"Experiment 3"
"11929",138,8,"silence",0.379129599963443,49,129.243403851149,"Experiment 3"
"11930",139,13,"lyrical",0.326047266666669,53,162.553118576467,"Experiment 3"
"11931",139,5,"lyrical",0.230668150000004,52,225.432076339967,"Experiment 3"
"11932",139,17,"lyrical",0.341710183333323,50,146.322826882883,"Experiment 3"
"11933",139,9,"lyrical",0.173852783333334,45,258.839686873003,"Experiment 3"
"11934",139,1,"lyrical",0.259990433333338,58,223.085131465731,"Experiment 3"
"11935",139,14,"instrumental",0.217380933333319,50,230.010973056836,"Experiment 3"
"11936",139,6,"instrumental",0.221209166666657,52,235.071632806065,"Experiment 3"
"11937",139,2,"instrumental",0.250007949999976,57,227.992749830577,"Experiment 3"
"11938",139,10,"instrumental",0.20726351666667,49,236.414014333279,"Experiment 3"
"11939",139,18,"instrumental",0.202127516666687,45,222.631736351889,"Experiment 3"
